,pid,age,date,design skills,fluent in script,fluent languages,native in script,native languages,reading skills,script,typeface,triplet,response
6244,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.w']",latn.g
6245,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.x']",latn.x
6246,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.u']",latn.s
6247,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.w']",latn.g
6248,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.x']",latn.g
6249,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.u', 'latn.w']",latn.g
6250,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.u', 'latn.x']",latn.x
6251,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.w', 'latn.x']",latn.g
6252,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.s']",latn.s
6253,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.u']",latn.h
6254,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.w']",latn.w
6255,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.x']",latn.x
6256,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.u']",latn.s
6257,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.w']",latn.w
6258,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.x']",latn.x
6259,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.u', 'latn.w']",latn.w
6260,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.u', 'latn.x']",latn.x
6261,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.w', 'latn.x']",latn.x
6262,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.o', 'latn.s', 'latn.u']",latn.s
6263,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.o', 'latn.s', 'latn.w']",latn.w
6264,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.o', 'latn.s', 'latn.x']",latn.x
6265,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.o', 'latn.u', 'latn.w']",latn.w
6266,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.o', 'latn.u', 'latn.x']",latn.x
6267,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.o', 'latn.w', 'latn.x']",latn.x
6268,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.s', 'latn.u', 'latn.w']",latn.w
6269,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.s', 'latn.u', 'latn.x']",latn.x
6270,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.s', 'latn.w', 'latn.x']",latn.x
6271,111,41–50 years,2017-05-28,Non-designer,True,"dutch,english",True,dutch,Daily,latin,verdana,"['latn.u', 'latn.w', 'latn.x']",latn.x
6272,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.g', 'latn.h']",latn.d
6273,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.g', 'latn.o']",latn.d
6274,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.g', 'latn.s']",latn.g
6275,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.g', 'latn.u']",latn.d
6276,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.g', 'latn.w']",latn.w
6277,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.g', 'latn.x']",latn.g
6278,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.h', 'latn.o']",latn.d
6279,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.h', 'latn.s']",latn.s
6280,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.h', 'latn.u']",latn.d
6281,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.h', 'latn.w']",latn.w
6282,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.h', 'latn.x']",latn.x
6283,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.o', 'latn.s']",latn.s
6284,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.o', 'latn.u']",latn.d
6285,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.o', 'latn.w']",latn.w
6286,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.o', 'latn.x']",latn.x
6287,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.s', 'latn.u']",latn.d
6288,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.s', 'latn.w']",latn.w
6289,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.s', 'latn.x']",latn.x
6290,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.u', 'latn.w']",latn.d
6291,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.u', 'latn.x']",latn.x
6292,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.d', 'latn.w', 'latn.x']",latn.x
6293,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.h', 'latn.o']",latn.g
6294,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.h', 'latn.s']",latn.s
6295,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.h', 'latn.u']",latn.g
6296,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.h', 'latn.w']",latn.w
6297,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.h', 'latn.x']",latn.x
6298,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.o', 'latn.s']",latn.g
6299,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.o', 'latn.u']",latn.g
6300,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.o', 'latn.w']",latn.w
6301,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.o', 'latn.x']",latn.x
6302,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.s', 'latn.u']",latn.s
6303,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.s', 'latn.w']",latn.g
6304,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.s', 'latn.x']",latn.x
6305,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.u', 'latn.w']",latn.w
6306,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.u', 'latn.x']",latn.x
6307,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.g', 'latn.w', 'latn.x']",latn.x
6308,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.o', 'latn.s']",latn.s
6309,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.o', 'latn.u']",latn.h
6310,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.o', 'latn.w']",latn.w
6311,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.o', 'latn.x']",latn.x
6312,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.s', 'latn.u']",latn.s
6313,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.s', 'latn.w']",latn.w
6314,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.s', 'latn.x']",latn.x
6315,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.u', 'latn.w']",latn.w
6316,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.u', 'latn.x']",latn.x
6317,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.h', 'latn.w', 'latn.x']",latn.x
6318,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.o', 'latn.s', 'latn.u']",latn.s
6319,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.o', 'latn.s', 'latn.w']",latn.w
6320,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.o', 'latn.s', 'latn.x']",latn.x
6321,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.o', 'latn.u', 'latn.w']",latn.w
6322,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.o', 'latn.u', 'latn.x']",latn.x
6323,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.o', 'latn.w', 'latn.x']",latn.x
6324,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.s', 'latn.u', 'latn.w']",latn.w
6325,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.s', 'latn.u', 'latn.x']",latn.s
6326,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.s', 'latn.w', 'latn.x']",latn.s
6327,112,18–30 years,2017-05-28,Graphic designer,True,"german,english",True,german,"Often, but not daily",latin,verdana,"['latn.u', 'latn.w', 'latn.x']",latn.x
6328,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.h']",latn.g
6329,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.o']",latn.g
6330,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.s']",latn.s
6331,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.u']",latn.u
6332,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.w']",latn.w
6333,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.x']",latn.x
6334,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.o']",latn.o
6335,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.s']",latn.s
6336,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.u']",latn.d
6337,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.w']",latn.w
6338,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.x']",latn.x
6339,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.o', 'latn.s']",latn.s
6340,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.o', 'latn.u']",latn.u
6341,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.o', 'latn.w']",latn.w
6342,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.o', 'latn.x']",latn.x
6343,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.s', 'latn.u']",latn.s
6344,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.s', 'latn.w']",latn.d
6345,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.s', 'latn.x']",latn.x
6346,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.u', 'latn.w']",latn.w
6347,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.u', 'latn.x']",latn.x
6348,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.d', 'latn.w', 'latn.x']",latn.d
6349,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.o']",latn.h
6350,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.s']",latn.h
6351,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.u']",latn.g
6352,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.w']",latn.w
6353,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.x']",latn.x
6354,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.s']",latn.g
6355,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.u']",latn.g
6356,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.w']",latn.w
6357,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.x']",latn.x
6358,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.u']",latn.s
6359,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.w']",latn.w
6360,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.x']",latn.x
6361,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.u', 'latn.w']",latn.w
6362,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.u', 'latn.x']",latn.x
6363,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.g', 'latn.w', 'latn.x']",latn.x
6364,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.s']",latn.s
6365,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.u']",latn.o
6366,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.w']",latn.w
6367,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.x']",latn.x
6368,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.u']",latn.h
6369,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.w']",latn.w
6370,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.x']",latn.x
6371,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.u', 'latn.w']",latn.w
6372,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.u', 'latn.x']",latn.x
6373,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.h', 'latn.w', 'latn.x']",latn.x
6374,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.o', 'latn.s', 'latn.u']",latn.s
6375,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.o', 'latn.s', 'latn.w']",latn.w
6376,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.o', 'latn.s', 'latn.x']",latn.x
6377,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.o', 'latn.u', 'latn.w']",latn.w
6378,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.o', 'latn.u', 'latn.x']",latn.x
6379,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.o', 'latn.w', 'latn.x']",latn.o
6380,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.s', 'latn.u', 'latn.w']",latn.w
6381,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.s', 'latn.u', 'latn.x']",latn.x
6382,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.s', 'latn.w', 'latn.x']",latn.s
6383,113,51–60 years,2017-05-28,Non-designer,True,english,True,english,Daily,latin,verdana,"['latn.u', 'latn.w', 'latn.x']",latn.x
6384,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.h']",latn.h
6385,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.o']",latn.o
6386,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.s']",latn.s
6387,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.u']",latn.u
6388,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.w']",latn.w
6389,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.g', 'latn.x']",latn.x
6390,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.o']",latn.h
6391,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.s']",latn.s
6392,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.u']",latn.d
6393,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.w']",latn.w
6394,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.h', 'latn.x']",latn.x
6395,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.o', 'latn.s']",latn.s
6396,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.o', 'latn.u']",latn.d
6397,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.o', 'latn.w']",latn.w
6398,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.o', 'latn.x']",latn.x
6399,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.s', 'latn.u']",latn.d
6400,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.s', 'latn.w']",latn.d
6401,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.s', 'latn.x']",latn.x
6402,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.u', 'latn.w']",latn.d
6403,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.u', 'latn.x']",latn.x
6404,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.d', 'latn.w', 'latn.x']",latn.d
6405,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.o']",latn.o
6406,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.s']",latn.s
6407,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.u']",latn.g
6408,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.w']",latn.g
6409,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.h', 'latn.x']",latn.x
6410,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.s']",latn.s
6411,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.u']",latn.g
6412,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.w']",latn.w
6413,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.o', 'latn.x']",latn.x
6414,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.u']",latn.s
6415,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.w']",latn.g
6416,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.s', 'latn.x']",latn.g
6417,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.u', 'latn.w']",latn.w
6418,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.u', 'latn.x']",latn.x
6419,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.g', 'latn.w', 'latn.x']",latn.g
6420,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.s']",latn.o
6421,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.u']",latn.o
6422,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.w']",latn.w
6423,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.o', 'latn.x']",latn.o
6424,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.u']",latn.s
6425,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.w']",latn.w
6426,114,18–30 years,2017-05-28,Non-designer,True,"german,dutch,english",True,dutch,Daily,latin,verdana,"['latn.h', 'latn.s', 'latn.x']",latn.x
